FIPS,County,State,Type,RE,Sex,All Site,Bladder,Brain & ONS,Cervix,Colon & Rectum,"Corpus Uteri & Uterus, NOS",Esophagus,Female Breast,Kidney & Renal Pelvis,Leukemia,Liver & IBD,Lung & Bronchus,Melanoma of the Skin,Non-Hodgkin Lymphoma,Oral Cavity & Pharynx,Ovary,Pancreas,Prostate,Stomach,Thyroid
32001,Churchill County,Nevada,Mortality,White NH,Female,157.9,,,,,,,34.3,,,,32.6,,,,,,,,
32001,Churchill County,Nevada,Mortality,White NH,Male,175.4,,,,,,,,,,,49.6,,,,,,,,
32003,Clark County,Nevada,Mortality,All,All,147.3,4.9,3.5,,14.1,,3.8,,3.5,5.4,6.8,32.3,1.9,5.1,2.7,,11.0,,2.6,0.6
32003,Clark County,Nevada,Mortality,All,Female,131.3,2.3,2.9,2.7,12.1,4.6,1.5,22.3,2.2,4.4,4.6,29.5,1.0,4.1,1.6,6.2,9.5,,2.3,0.5
32003,Clark County,Nevada,Mortality,All,Male,167.4,8.1,4.2,,16.3,,6.4,,5.0,6.6,9.2,35.5,2.9,6.1,4.1,,12.6,20.7,3.1,0.6
32003,Clark County,Nevada,Mortality,American Indian/Alaska Native NH,All,95.6,,,,,,,,,,,,,,,,,,,
32003,Clark County,Nevada,Mortality,American Indian/Alaska Native NH,Female,104.9,,,,,,,,,,,,,,,,,,,
32003,Clark County,Nevada,Mortality,American Indian/Alaska Native NH,Male,86.7,,,,,,,,,,,,,,,,,,,
32003,Clark County,Nevada,Mortality,Asian/Pacific Islander NH,All,105.4,1.9,1.7,,12.5,,2.0,,1.2,3.6,8.1,21.9,,4.1,1.7,,8.5,,3.4,
32003,Clark County,Nevada,Mortality,Asian/Pacific Islander NH,Female,97.9,,,2.7,9.9,3.0,,19.3,,2.5,5.2,17.7,,3.9,,4.9,8.4,,2.7,
32003,Clark County,Nevada,Mortality,Asian/Pacific Islander NH,Male,116.9,2.6,,,16.2,,3.7,,,5.0,12.0,27.7,,4.6,2.2,,8.6,10.4,4.2,
32003,Clark County,Nevada,Mortality,Black NH,All,171.2,4.9,3.0,,18.4,,3.0,,2.3,4.7,7.8,33.4,,3.0,2.6,,16.2,,3.4,
32003,Clark County,Nevada,Mortality,Black NH,Female,150.4,,3.0,2.9,15.6,7.2,,32.2,,5.0,5.2,26.7,,2.4,,4.9,13.4,,3.3,
32003,Clark County,Nevada,Mortality,Black NH,Male,201.5,8.8,3.0,,21.7,,4.6,,3.7,4.2,11.0,42.4,,3.8,3.6,,19.6,42.5,3.7,
32003,Clark County,Nevada,Mortality,Hispanic,All,96.2,2.6,2.0,,10.6,,1.7,,2.9,3.5,7.2,14.1,0.8,4.1,1.2,,8.4,,3.6,
32003,Clark County,Nevada,Mortality,Hispanic,Female,85.8,,1.7,1.5,8.1,4.1,,12.8,1.8,3.8,4.7,12.7,,3.4,,4.6,7.8,,3.0,
32003,Clark County,Nevada,Mortality,Hispanic,Male,111.0,4.1,2.4,,13.7,,2.8,,4.4,3.0,10.1,15.8,,4.8,2.4,,9.2,14.4,4.4,
32003,Clark County,Nevada,Mortality,White NH,All,165.4,6.1,4.6,,14.7,,4.9,,4.4,6.4,6.4,38.8,2.8,5.8,3.4,,11.4,,2.1,0.5
32003,Clark County,Nevada,Mortality,White NH,Female,148.7,2.7,3.7,3.1,12.9,4.6,1.8,24.3,2.8,5.0,4.4,37.3,1.4,4.7,1.9,7.2,9.7,,1.6,0.4
32003,Clark County,Nevada,Mortality,White NH,Male,185.1,9.9,5.5,,16.3,,8.1,,6.0,7.9,8.3,40.5,4.3,6.9,5.0,,13.2,20.9,2.5,0.6
32005,Douglas County,Nevada,Mortality,All,All,136.1,4.5,7.0,,13.9,,4.0,,4.6,5.7,4.6,22.8,4.9,3.2,2.7,,9.2,,,
32005,Douglas County,Nevada,Mortality,All,Female,124.9,,,,12.6,,,22.4,,,,22.3,,,,,10.1,,,
32005,Douglas County,Nevada,Mortality,All,Male,149.2,8.3,9.5,,15.6,,7.2,,,9.0,5.3,23.1,,,,,8.5,16.8,,
32005,Douglas County,Nevada,Mortality,American Indian/Alaska Native NH,All,,,,,,,,,,,,,,,,,,,,
32005,Douglas County,Nevada,Mortality,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,
32005,Douglas County,Nevada,Mortality,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,
32005,Douglas County,Nevada,Mortality,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,
32005,Douglas County,Nevada,Mortality,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,
32005,Douglas County,Nevada,Mortality,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,
32005,Douglas County,Nevada,Mortality,Black NH,All,,,,,,,,,,,,,,,,,,,,
32005,Douglas County,Nevada,Mortality,Black NH,Female,,,,,,,,,,,,,,,,,,,,
32005,Douglas County,Nevada,Mortality,Black NH,Male,,,,,,,,,,,,,,,,,,,,
32005,Douglas County,Nevada,Mortality,Hispanic,All,69.7,,,,,,,,,,,,,,,,,,,
32005,Douglas County,Nevada,Mortality,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
32005,Douglas County,Nevada,Mortality,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
32005,Douglas County,Nevada,Mortality,White NH,All,145.3,5.0,8.3,,14.1,,4.6,,4.4,5.5,4.9,24.4,5.9,,,,9.8,,,
32005,Douglas County,Nevada,Mortality,White NH,Female,132.3,,,,11.9,,,25.7,,,,23.6,,,,,10.3,,,
32005,Douglas County,Nevada,Mortality,White NH,Male,160.3,9.1,11.2,,16.8,,8.2,,,8.5,,25.1,,,,,9.5,18.0,,
32007,Elko County,Nevada,Mortality,All,All,125.4,,,,14.9,,,,,,7.5,22.6,,,,,8.9,,,
32007,Elko County,Nevada,Mortality,All,Female,103.3,,,,,,,14.2,,,,24.6,,,,,,,,
32007,Elko County,Nevada,Mortality,All,Male,153.0,,,,23.6,,,,,,,20.8,,,,,,17.5,,
32007,Elko County,Nevada,Mortality,American Indian/Alaska Native NH,All,118.1,,,,,,,,,,,,,,,,,,,
32007,Elko County,Nevada,Mortality,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,
32007,Elko County,Nevada,Mortality,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,
32007,Elko County,Nevada,Mortality,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,
32007,Elko County,Nevada,Mortality,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,
32007,Elko County,Nevada,Mortality,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,
32007,Elko County,Nevada,Mortality,Black NH,All,,,,,,,,,,,,,,,,,,,,
32007,Elko County,Nevada,Mortality,Black NH,Female,,,,,,,,,,,,,,,,,,,,
32007,Elko County,Nevada,Mortality,Black NH,Male,,,,,,,,,,,,,,,,,,,,
32007,Elko County,Nevada,Mortality,Hispanic,All,96.8,,,,,,,,,,,,,,,,,,,
32007,Elko County,Nevada,Mortality,Hispanic,Female,82.2,,,,,,,,,,,,,,,,,,,
32007,Elko County,Nevada,Mortality,Hispanic,Male,111.3,,,,,,,,,,,,,,,,,,,
32007,Elko County,Nevada,Mortality,White NH,All,134.1,,,,15.3,,,,,,7.8,24.7,,,,,8.8,,,
32007,Elko County,Nevada,Mortality,White NH,Female,105.0,,,,,,,,,,,27.2,,,,,,,,
32007,Elko County,Nevada,Mortality,White NH,Male,169.7,,,,21.9,,,,,,,21.8,,,,,,20.9,,
32009,Esmeralda County,Nevada,Mortality,All,All,,,,,,,,,,,,,,,,,,,,
32009,Esmeralda County,Nevada,Mortality,All,Female,,,,,,,,,,,,,,,,,,,,
32009,Esmeralda County,Nevada,Mortality,All,Male,,,,,,,,,,,,,,,,,,,,
32009,Esmeralda County,Nevada,Mortality,American Indian/Alaska Native NH,All,,,,,,,,,,,,,,,,,,,,
32009,Esmeralda County,Nevada,Mortality,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,
32009,Esmeralda County,Nevada,Mortality,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,
32009,Esmeralda County,Nevada,Mortality,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,
32009,Esmeralda County,Nevada,Mortality,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,
32009,Esmeralda County,Nevada,Mortality,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,
32009,Esmeralda County,Nevada,Mortality,Black NH,All,,,,,,,,,,,,,,,,,,,,
32009,Esmeralda County,Nevada,Mortality,Black NH,Female,,,,,,,,,,,,,,,,,,,,
32009,Esmeralda County,Nevada,Mortality,Black NH,Male,,,,,,,,,,,,,,,,,,,,
32009,Esmeralda County,Nevada,Mortality,Hispanic,All,,,,,,,,,,,,,,,,,,,,
32009,Esmeralda County,Nevada,Mortality,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
32009,Esmeralda County,Nevada,Mortality,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
32009,Esmeralda County,Nevada,Mortality,White NH,All,,,,,,,,,,,,,,,,,,,,
32009,Esmeralda County,Nevada,Mortality,White NH,Female,,,,,,,,,,,,,,,,,,,,
32009,Esmeralda County,Nevada,Mortality,White NH,Male,,,,,,,,,,,,,,,,,,,,
32011,Eureka County,Nevada,Mortality,All,All,147.7,,,,,,,,,,,,,,,,,,,
32011,Eureka County,Nevada,Mortality,All,Female,,,,,,,,,,,,,,,,,,,,
32011,Eureka County,Nevada,Mortality,All,Male,,,,,,,,,,,,,,,,,,,,
32011,Eureka County,Nevada,Mortality,American Indian/Alaska Native NH,All,,,,,,,,,,,,,,,,,,,,
32011,Eureka County,Nevada,Mortality,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,
32011,Eureka County,Nevada,Mortality,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,
32011,Eureka County,Nevada,Mortality,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,
32011,Eureka County,Nevada,Mortality,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,
32011,Eureka County,Nevada,Mortality,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,
32011,Eureka County,Nevada,Mortality,Black NH,All,,,,,,,,,,,,,,,,,,,,
32011,Eureka County,Nevada,Mortality,Black NH,Female,,,,,,,,,,,,,,,,,,,,
32011,Eureka County,Nevada,Mortality,Black NH,Male,,,,,,,,,,,,,,,,,,,,
32011,Eureka County,Nevada,Mortality,Hispanic,All,,,,,,,,,,,,,,,,,,,,
32011,Eureka County,Nevada,Mortality,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
32011,Eureka County,Nevada,Mortality,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
32011,Eureka County,Nevada,Mortality,White NH,All,168.2,,,,,,,,,,,,,,,,,,,
32011,Eureka County,Nevada,Mortality,White NH,Female,,,,,,,,,,,,,,,,,,,,
32011,Eureka County,Nevada,Mortality,White NH,Male,,,,,,,,,,,,,,,,,,,,
32013,Humboldt County,Nevada,Mortality,All,All,122.6,,,,,,,,,,,17.7,,,,,,,,
32013,Humboldt County,Nevada,Mortality,All,Female,103.8,,,,,,,,,,,,,,,,,,,
32013,Humboldt County,Nevada,Mortality,All,Male,145.9,,,,,,,,,,,,,,,,,,,
32013,Humboldt County,Nevada,Mortality,American Indian/Alaska Native NH,All,,,,,,,,,,,,,,,,,,,,
32013,Humboldt County,Nevada,Mortality,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,
32013,Humboldt County,Nevada,Mortality,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,
32013,Humboldt County,Nevada,Mortality,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,
32013,Humboldt County,Nevada,Mortality,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,
32013,Humboldt County,Nevada,Mortality,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,
32013,Humboldt County,Nevada,Mortality,Black NH,All,,,,,,,,,,,,,,,,,,,,
32013,Humboldt County,Nevada,Mortality,Black NH,Female,,,,,,,,,,,,,,,,,,,,
32013,Humboldt County,Nevada,Mortality,Black NH,Male,,,,,,,,,,,,,,,,,,,,
32013,Humboldt County,Nevada,Mortality,Hispanic,All,103.4,,,,,,,,,,,,,,,,,,,
32013,Humboldt County,Nevada,Mortality,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
32013,Humboldt County,Nevada,Mortality,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
32013,Humboldt County,Nevada,Mortality,White NH,All,120.4,,,,,,,,,,,19.8,,,,,,,,
32013,Humboldt County,Nevada,Mortality,White NH,Female,106.7,,,,,,,,,,,,,,,,,,,
32013,Humboldt County,Nevada,Mortality,White NH,Male,137.7,,,,,,,,,,,,,,,,,,,
32015,Lander County,Nevada,Mortality,All,All,124.6,,,,,,,,,,,,,,,,,,,
32015,Lander County,Nevada,Mortality,All,Female,87.9,,,,,,,,,,,,,,,,,,,
32015,Lander County,Nevada,Mortality,All,Male,161.6,,,,,,,,,,,,,,,,,,,
32015,Lander County,Nevada,Mortality,American Indian/Alaska Native NH,All,,,,,,,,,,,,,,,,,,,,
32015,Lander County,Nevada,Mortality,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,
32015,Lander County,Nevada,Mortality,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,
32015,Lander County,Nevada,Mortality,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,
32015,Lander County,Nevada,Mortality,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,
32015,Lander County,Nevada,Mortality,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,
32015,Lander County,Nevada,Mortality,Black NH,All,,,,,,,,,,,,,,,,,,,,
32015,Lander County,Nevada,Mortality,Black NH,Female,,,,,,,,,,,,,,,,,,,,
32015,Lander County,Nevada,Mortality,Black NH,Male,,,,,,,,,,,,,,,,,,,,
32015,Lander County,Nevada,Mortality,Hispanic,All,,,,,,,,,,,,,,,,,,,,
32015,Lander County,Nevada,Mortality,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
32015,Lander County,Nevada,Mortality,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
32015,Lander County,Nevada,Mortality,White NH,All,147.6,,,,,,,,,,,,,,,,,,,
32015,Lander County,Nevada,Mortality,White NH,Female,,,,,,,,,,,,,,,,,,,,
32015,Lander County,Nevada,Mortality,White NH,Male,209.6,,,,,,,,,,,,,,,,,,,
32017,Lincoln County,Nevada,Mortality,All,All,120.6,,,,,,,,,,,,,,,,,,,
32017,Lincoln County,Nevada,Mortality,All,Female,89.7,,,,,,,,,,,,,,,,,,,
32017,Lincoln County,Nevada,Mortality,All,Male,155.5,,,,,,,,,,,,,,,,,,,
32017,Lincoln County,Nevada,Mortality,American Indian/Alaska Native NH,All,,,,,,,,,,,,,,,,,,,,
32017,Lincoln County,Nevada,Mortality,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,
32017,Lincoln County,Nevada,Mortality,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,
32017,Lincoln County,Nevada,Mortality,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,
32017,Lincoln County,Nevada,Mortality,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,
32017,Lincoln County,Nevada,Mortality,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,
32017,Lincoln County,Nevada,Mortality,Black NH,All,,,,,,,,,,,,,,,,,,,,
32017,Lincoln County,Nevada,Mortality,Black NH,Female,,,,,,,,,,,,,,,,,,,,
32017,Lincoln County,Nevada,Mortality,Black NH,Male,,,,,,,,,,,,,,,,,,,,
32017,Lincoln County,Nevada,Mortality,Hispanic,All,,,,,,,,,,,,,,,,,,,,
32017,Lincoln County,Nevada,Mortality,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
32017,Lincoln County,Nevada,Mortality,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
32017,Lincoln County,Nevada,Mortality,White NH,All,121.9,,,,,,,,,,,,,,,,,,,
32017,Lincoln County,Nevada,Mortality,White NH,Female,89.3,,,,,,,,,,,,,,,,,,,
32017,Lincoln County,Nevada,Mortality,White NH,Male,158.0,,,,,,,,,,,,,,,,,,,
32019,Lyon County,Nevada,Mortality,All,All,160.1,6.4,4.5,,15.3,,5.4,,5.8,5.3,7.7,36.0,,5.4,,,11.9,,,
32019,Lyon County,Nevada,Mortality,All,Female,134.6,,,,11.3,,,19.8,,,,36.1,,,,,9.6,,,
32019,Lyon County,Nevada,Mortality,All,Male,186.1,9.9,,,19.3,,9.0,,8.0,7.9,8.5,36.3,,,,,13.7,23.1,,
32019,Lyon County,Nevada,Mortality,American Indian/Alaska Native NH,All,,,,,,,,,,,,,,,,,,,,
32019,Lyon County,Nevada,Mortality,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,
32019,Lyon County,Nevada,Mortality,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,
32019,Lyon County,Nevada,Mortality,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,
32019,Lyon County,Nevada,Mortality,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,
32019,Lyon County,Nevada,Mortality,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,
32019,Lyon County,Nevada,Mortality,Black NH,All,,,,,,,,,,,,,,,,,,,,
32019,Lyon County,Nevada,Mortality,Black NH,Female,,,,,,,,,,,,,,,,,,,,
32019,Lyon County,Nevada,Mortality,Black NH,Male,,,,,,,,,,,,,,,,,,,,
32019,Lyon County,Nevada,Mortality,Hispanic,All,83.3,,,,,,,,,,,,,,,,,,,
32019,Lyon County,Nevada,Mortality,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
32019,Lyon County,Nevada,Mortality,Hispanic,Male,85.9,,,,,,,,,,,,,,,,,,,
32019,Lyon County,Nevada,Mortality,White NH,All,170.1,7.2,5.4,,16.6,,6.2,,6.1,5.1,8.1,38.2,,5.5,,,12.2,,,
32019,Lyon County,Nevada,Mortality,White NH,Female,144.2,,,,12.8,,,21.6,,,,38.2,,,,,9.5,,,
32019,Lyon County,Nevada,Mortality,White NH,Male,196.2,10.6,,,20.3,,10.3,,8.6,,8.9,38.8,,,,,14.3,22.5,,
32021,Mineral County,Nevada,Mortality,All,All,201.4,,,,,,,,,,,37.9,,,,,,,,
32021,Mineral County,Nevada,Mortality,All,Female,173.8,,,,,,,,,,,,,,,,,,,
32021,Mineral County,Nevada,Mortality,All,Male,232.1,,,,,,,,,,,,,,,,,,,
32021,Mineral County,Nevada,Mortality,American Indian/Alaska Native NH,All,392.0,,,,,,,,,,,,,,,,,,,
32021,Mineral County,Nevada,Mortality,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,
32021,Mineral County,Nevada,Mortality,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,
32021,Mineral County,Nevada,Mortality,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,
32021,Mineral County,Nevada,Mortality,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,
32021,Mineral County,Nevada,Mortality,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,
32021,Mineral County,Nevada,Mortality,Black NH,All,,,,,,,,,,,,,,,,,,,,
32021,Mineral County,Nevada,Mortality,Black NH,Female,,,,,,,,,,,,,,,,,,,,
32021,Mineral County,Nevada,Mortality,Black NH,Male,,,,,,,,,,,,,,,,,,,,
32021,Mineral County,Nevada,Mortality,Hispanic,All,,,,,,,,,,,,,,,,,,,,
32021,Mineral County,Nevada,Mortality,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
32021,Mineral County,Nevada,Mortality,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
32021,Mineral County,Nevada,Mortality,White NH,All,197.3,,,,,,,,,,,,,,,,,,,
32021,Mineral County,Nevada,Mortality,White NH,Female,177.7,,,,,,,,,,,,,,,,,,,
32021,Mineral County,Nevada,Mortality,White NH,Male,221.0,,,,,,,,,,,,,,,,,,,
32023,Nye County,Nevada,Mortality,All,All,169.1,5.2,4.4,,19.5,,6.0,,5.3,4.9,6.3,40.6,,5.1,3.4,,9.4,,,
32023,Nye County,Nevada,Mortality,All,Female,147.4,,,,16.2,,,23.9,,,,36.7,,,,,6.9,,,
32023,Nye County,Nevada,Mortality,All,Male,190.8,7.4,,,22.9,,10.8,,,6.6,8.6,44.2,,7.3,,,11.9,24.7,,
32023,Nye County,Nevada,Mortality,American Indian/Alaska Native NH,All,,,,,,,,,,,,,,,,,,,,
32023,Nye County,Nevada,Mortality,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,
32023,Nye County,Nevada,Mortality,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,
32023,Nye County,Nevada,Mortality,Asian/Pacific Islander NH,All,143.2,,,,,,,,,,,,,,,,,,,
32023,Nye County,Nevada,Mortality,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,
32023,Nye County,Nevada,Mortality,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,
32023,Nye County,Nevada,Mortality,Black NH,All,138.1,,,,,,,,,,,,,,,,,,,
32023,Nye County,Nevada,Mortality,Black NH,Female,,,,,,,,,,,,,,,,,,,,
32023,Nye County,Nevada,Mortality,Black NH,Male,,,,,,,,,,,,,,,,,,,,
32023,Nye County,Nevada,Mortality,Hispanic,All,115.9,,,,,,,,,,,,,,,,,,,
32023,Nye County,Nevada,Mortality,Hispanic,Female,108.4,,,,,,,,,,,,,,,,,,,
32023,Nye County,Nevada,Mortality,Hispanic,Male,117.4,,,,,,,,,,,,,,,,,,,
32023,Nye County,Nevada,Mortality,White NH,All,175.4,5.9,5.1,,20.0,,6.7,,5.7,4.7,6.1,41.0,,5.6,4.0,,10.3,,,
32023,Nye County,Nevada,Mortality,White NH,Female,154.3,,,,16.8,,,24.0,,,,37.6,,,,,7.8,,,
32023,Nye County,Nevada,Mortality,White NH,Male,196.5,8.6,,,23.5,,12.0,,,6.6,9.1,44.3,,8.3,,,12.8,24.9,,
32027,Pershing County,Nevada,Mortality,All,All,109.5,,,,,,,,,,,37.4,,,,,,,,
32027,Pershing County,Nevada,Mortality,All,Female,133.3,,,,,,,,,,,,,,,,,,,
32027,Pershing County,Nevada,Mortality,All,Male,89.8,,,,,,,,,,,,,,,,,,,
32027,Pershing County,Nevada,Mortality,American Indian/Alaska Native NH,All,,,,,,,,,,,,,,,,,,,,
32027,Pershing County,Nevada,Mortality,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,
32027,Pershing County,Nevada,Mortality,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,
32027,Pershing County,Nevada,Mortality,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,
32027,Pershing County,Nevada,Mortality,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,
32027,Pershing County,Nevada,Mortality,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,
32027,Pershing County,Nevada,Mortality,Black NH,All,,,,,,,,,,,,,,,,,,,,
32027,Pershing County,Nevada,Mortality,Black NH,Female,,,,,,,,,,,,,,,,,,,,
32027,Pershing County,Nevada,Mortality,Black NH,Male,,,,,,,,,,,,,,,,,,,,
32027,Pershing County,Nevada,Mortality,Hispanic,All,,,,,,,,,,,,,,,,,,,,
32027,Pershing County,Nevada,Mortality,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
32027,Pershing County,Nevada,Mortality,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
32027,Pershing County,Nevada,Mortality,White NH,All,121.6,,,,,,,,,,,,,,,,,,,
32027,Pershing County,Nevada,Mortality,White NH,Female,157.2,,,,,,,,,,,,,,,,,,,
32027,Pershing County,Nevada,Mortality,White NH,Male,94.8,,,,,,,,,,,,,,,,,,,
32029,Storey County,Nevada,Mortality,All,All,133.2,,,,,,,,,,,,,,,,,,,
32029,Storey County,Nevada,Mortality,All,Female,90.1,,,,,,,,,,,,,,,,,,,
32029,Storey County,Nevada,Mortality,All,Male,173.3,,,,,,,,,,,,,,,,,,,
32029,Storey County,Nevada,Mortality,American Indian/Alaska Native NH,All,,,,,,,,,,,,,,,,,,,,
32029,Storey County,Nevada,Mortality,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,
32029,Storey County,Nevada,Mortality,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,
32029,Storey County,Nevada,Mortality,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,
32029,Storey County,Nevada,Mortality,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,
32029,Storey County,Nevada,Mortality,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,
32029,Storey County,Nevada,Mortality,Black NH,All,,,,,,,,,,,,,,,,,,,,
32029,Storey County,Nevada,Mortality,Black NH,Female,,,,,,,,,,,,,,,,,,,,
32029,Storey County,Nevada,Mortality,Black NH,Male,,,,,,,,,,,,,,,,,,,,
32029,Storey County,Nevada,Mortality,Hispanic,All,,,,,,,,,,,,,,,,,,,,
32029,Storey County,Nevada,Mortality,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
32029,Storey County,Nevada,Mortality,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
32029,Storey County,Nevada,Mortality,White NH,All,128.6,,,,,,,,,,,,,,,,,,,
32029,Storey County,Nevada,Mortality,White NH,Female,80.5,,,,,,,,,,,,,,,,,,,
32029,Storey County,Nevada,Mortality,White NH,Male,176.4,,,,,,,,,,,,,,,,,,,
32031,Washoe County,Nevada,Mortality,All,All,136.8,4.6,5.0,,10.5,,4.1,,3.2,6.2,5.4,26.0,2.3,4.9,3.0,,10.2,,2.0,
32031,Washoe County,Nevada,Mortality,All,Female,120.9,2.3,4.4,2.3,9.3,3.8,1.2,18.8,2.3,4.4,4.2,25.2,1.6,3.5,1.5,6.6,8.6,,,
32031,Washoe County,Nevada,Mortality,All,Male,156.9,7.4,5.8,,12.0,,7.1,,4.2,8.3,6.8,26.8,3.1,6.6,4.8,,11.9,19.8,3.2,
32031,Washoe County,Nevada,Mortality,American Indian/Alaska Native NH,All,82.1,,,,,,,,,,,,,,,,,,,
32031,Washoe County,Nevada,Mortality,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,
32031,Washoe County,Nevada,Mortality,American Indian/Alaska Native NH,Male,107.8,,,,,,,,,,,,,,,,,,,
32031,Washoe County,Nevada,Mortality,Asian/Pacific Islander NH,All,91.2,,,,11.4,,,,,,9.0,16.1,,,,,,,,
32031,Washoe County,Nevada,Mortality,Asian/Pacific Islander NH,Female,90.6,,,,,,,,,,,15.4,,,,,,,,
32031,Washoe County,Nevada,Mortality,Asian/Pacific Islander NH,Male,91.4,,,,,,,,,,,,,,,,,,,
32031,Washoe County,Nevada,Mortality,Black NH,All,168.3,,,,,,,,,,,34.1,,,,,,,,
32031,Washoe County,Nevada,Mortality,Black NH,Female,158.5,,,,,,,,,,,,,,,,,,,
32031,Washoe County,Nevada,Mortality,Black NH,Male,195.5,,,,,,,,,,,,,,,,,,,
32031,Washoe County,Nevada,Mortality,Hispanic,All,82.5,,,,8.3,,,,,,4.3,10.4,,,,,9.4,,,
