GEOID,Tract,County,State,FacID,cat,measure,value,RE,Sex,def,fmt,source,lbl
32003007801,Census Tract 78.01,Clark County,NV,979,Travel time to Screening Facility,Minutes,6.41637186342,NA,NA,Minutes to Mammography,float64,src-TBD,6
32003007802,Census Tract 78.02,Clark County,NV,125,Travel time to Screening Facility,Minutes,1.89338870338,NA,NA,Minutes to Gastroenterology,float64,src-TBD,2
32003007802,Census Tract 78.02,Clark County,NV,721,Travel time to Screening Facility,Minutes,20.5550329155,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,21
32003007802,Census Tract 78.02,Clark County,NV,979,Travel time to Screening Facility,Minutes,1.89338870338,NA,NA,Minutes to Mammography,float64,src-TBD,2
32003007900,Census Tract 79,Clark County,NV,114,Travel time to Screening Facility,Minutes,4.52540246728,NA,NA,Minutes to Gastroenterology,float64,src-TBD,5
32003007900,Census Tract 79,Clark County,NV,700,Travel time to Screening Facility,Minutes,6.04496543883,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,6
32003007900,Census Tract 79,Clark County,NV,857,Travel time to Screening Facility,Minutes,5.08640239183,NA,NA,Minutes to Mammography,float64,src-TBD,5
32005001000,Census Tract 10,Douglas County,NV,268,Travel time to Screening Facility,Minutes,36.8950858987,NA,NA,Minutes to Gastroenterology,float64,src-TBD,37
32005001000,Census Tract 10,Douglas County,NV,715,Travel time to Screening Facility,Minutes,59.4979607601,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,59
32005001000,Census Tract 10,Douglas County,NV,809,Travel time to Screening Facility,Minutes,35.8498162429999,NA,NA,Minutes to Mammography,float64,src-TBD,36
32005001100,Census Tract 11,Douglas County,NV,268,Travel time to Screening Facility,Minutes,38.9215878680999,NA,NA,Minutes to Gastroenterology,float64,src-TBD,39
32005001100,Census Tract 11,Douglas County,NV,715,Travel time to Screening Facility,Minutes,61.5244627295,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,62
32005001100,Census Tract 11,Douglas County,NV,809,Travel time to Screening Facility,Minutes,37.8763182124,NA,NA,Minutes to Mammography,float64,src-TBD,38
32005001200,Census Tract 12,Douglas County,NV,268,Travel time to Screening Facility,Minutes,35.9142453716,NA,NA,Minutes to Gastroenterology,float64,src-TBD,36
32005001200,Census Tract 12,Douglas County,NV,715,Travel time to Screening Facility,Minutes,58.517120233,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,59
32005001200,Census Tract 12,Douglas County,NV,809,Travel time to Screening Facility,Minutes,34.8689757157999,NA,NA,Minutes to Mammography,float64,src-TBD,35
32005001300,Census Tract 13,Douglas County,NV,268,Travel time to Screening Facility,Minutes,33.5990227846,NA,NA,Minutes to Gastroenterology,float64,src-TBD,34
32005001300,Census Tract 13,Douglas County,NV,715,Travel time to Screening Facility,Minutes,56.2018976459999,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,56
32005001300,Census Tract 13,Douglas County,NV,809,Travel time to Screening Facility,Minutes,32.5537531288999,NA,NA,Minutes to Mammography,float64,src-TBD,33
32005001400,Census Tract 14,Douglas County,NV,268,Travel time to Screening Facility,Minutes,26.8333601858999,NA,NA,Minutes to Gastroenterology,float64,src-TBD,27
32005001400,Census Tract 14,Douglas County,NV,715,Travel time to Screening Facility,Minutes,49.4362350473,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,49
32005001400,Census Tract 14,Douglas County,NV,809,Travel time to Screening Facility,Minutes,25.7880905301,NA,NA,Minutes to Mammography,float64,src-TBD,26
32005001500,Census Tract 15,Douglas County,NV,268,Travel time to Screening Facility,Minutes,32.5208185406999,NA,NA,Minutes to Gastroenterology,float64,src-TBD,33
32005001500,Census Tract 15,Douglas County,NV,715,Travel time to Screening Facility,Minutes,55.1236934021,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,55
32005001500,Census Tract 15,Douglas County,NV,809,Travel time to Screening Facility,Minutes,31.4755488849,NA,NA,Minutes to Mammography,float64,src-TBD,31
32005001600,Census Tract 16,Douglas County,NV,268,Travel time to Screening Facility,Minutes,36.550648353,NA,NA,Minutes to Gastroenterology,float64,src-TBD,37
32005001600,Census Tract 16,Douglas County,NV,715,Travel time to Screening Facility,Minutes,70.3998379148,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,70
32005001600,Census Tract 16,Douglas County,NV,958,Travel time to Screening Facility,Minutes,30.1308522898,NA,NA,Minutes to Mammography,float64,src-TBD,30
32005001700,Census Tract 17,Douglas County,NV,268,Travel time to Screening Facility,Minutes,41.0334939286999,NA,NA,Minutes to Gastroenterology,float64,src-TBD,41
32005001700,Census Tract 17,Douglas County,NV,715,Travel time to Screening Facility,Minutes,77.6411255342,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,78
32005001700,Census Tract 17,Douglas County,NV,958,Travel time to Screening Facility,Minutes,34.6136978655,NA,NA,Minutes to Mammography,float64,src-TBD,35
32005001800,Census Tract 18,Douglas County,NV,268,Travel time to Screening Facility,Minutes,44.618880185,NA,NA,Minutes to Gastroenterology,float64,src-TBD,45
32005001800,Census Tract 18,Douglas County,NV,715,Travel time to Screening Facility,Minutes,81.2265117904999,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,81
32005001800,Census Tract 18,Douglas County,NV,958,Travel time to Screening Facility,Minutes,38.1990841217999,NA,NA,Minutes to Mammography,float64,src-TBD,38
32005001900,Census Tract 19,Douglas County,NV,268,Travel time to Screening Facility,Minutes,24.1984068111,NA,NA,Minutes to Gastroenterology,float64,src-TBD,24
32005001900,Census Tract 19,Douglas County,NV,715,Travel time to Screening Facility,Minutes,46.8012816724,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,47
32005001900,Census Tract 19,Douglas County,NV,809,Travel time to Screening Facility,Minutes,23.1531371553,NA,NA,Minutes to Mammography,float64,src-TBD,23
32005002000,Census Tract 20,Douglas County,NV,268,Travel time to Screening Facility,Minutes,17.9126274499999,NA,NA,Minutes to Gastroenterology,float64,src-TBD,18
32005002000,Census Tract 20,Douglas County,NV,715,Travel time to Screening Facility,Minutes,40.5155023113999,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,41
32005002000,Census Tract 20,Douglas County,NV,809,Travel time to Screening Facility,Minutes,16.8673577942,NA,NA,Minutes to Mammography,float64,src-TBD,17
32005002100,Census Tract 21,Douglas County,NV,268,Travel time to Screening Facility,Minutes,17.6301846488,NA,NA,Minutes to Gastroenterology,float64,src-TBD,18
32005002100,Census Tract 21,Douglas County,NV,715,Travel time to Screening Facility,Minutes,40.2330595102,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,40
32005002100,Census Tract 21,Douglas County,NV,809,Travel time to Screening Facility,Minutes,16.5849149931,NA,NA,Minutes to Mammography,float64,src-TBD,17
32005002200,Census Tract 22,Douglas County,NV,268,Travel time to Screening Facility,Minutes,24.4975734416999,NA,NA,Minutes to Gastroenterology,float64,src-TBD,24
32005002200,Census Tract 22,Douglas County,NV,715,Travel time to Screening Facility,Minutes,47.1004483031,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,47
32005002200,Census Tract 22,Douglas County,NV,809,Travel time to Screening Facility,Minutes,23.4523037859,NA,NA,Minutes to Mammography,float64,src-TBD,23
32005002300,Census Tract 23,Douglas County,NV,268,Travel time to Screening Facility,Minutes,39.5047389205999,NA,NA,Minutes to Gastroenterology,float64,src-TBD,40
32005002300,Census Tract 23,Douglas County,NV,715,Travel time to Screening Facility,Minutes,62.107613782,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,62
32005002300,Census Tract 23,Douglas County,NV,809,Travel time to Screening Facility,Minutes,38.4594692647999,NA,NA,Minutes to Mammography,float64,src-TBD,38
32005002400,Census Tract 24,Douglas County,NV,268,Travel time to Screening Facility,Minutes,43.0540808836,NA,NA,Minutes to Gastroenterology,float64,src-TBD,43
32005002400,Census Tract 24,Douglas County,NV,715,Travel time to Screening Facility,Minutes,65.6569557449,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,66
32005002400,Census Tract 24,Douglas County,NV,809,Travel time to Screening Facility,Minutes,42.0088112278,NA,NA,Minutes to Mammography,float64,src-TBD,42
32005002500,Census Tract 25,Douglas County,NV,268,Travel time to Screening Facility,Minutes,57.4331874362,NA,NA,Minutes to Gastroenterology,float64,src-TBD,57
32005002500,Census Tract 25,Douglas County,NV,715,Travel time to Screening Facility,Minutes,80.0360622975999,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,80
32005002500,Census Tract 25,Douglas County,NV,809,Travel time to Screening Facility,Minutes,56.3879177804,NA,NA,Minutes to Mammography,float64,src-TBD,56
32005990000,Census Tract 9900,Douglas County,NV,268,Travel time to Screening Facility,Minutes,33.2053904604999,NA,NA,Minutes to Gastroenterology,float64,src-TBD,33
32005990000,Census Tract 9900,Douglas County,NV,715,Travel time to Screening Facility,Minutes,67.0545800223,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,67
32005990000,Census Tract 9900,Douglas County,NV,958,Travel time to Screening Facility,Minutes,26.7855943972,NA,NA,Minutes to Mammography,float64,src-TBD,27
32007950200,Census Tract 9502,Elko County,NV,351,Travel time to Screening Facility,Minutes,56.3479782702,NA,NA,Minutes to Gastroenterology,float64,src-TBD,56
32007950200,Census Tract 9502,Elko County,NV,705,Travel time to Screening Facility,Minutes,121.644882319,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,122
32007950200,Census Tract 9502,Elko County,NV,748,Travel time to Screening Facility,Minutes,52.9443804021,NA,NA,Minutes to Mammography,float64,src-TBD,53
32007950701,Census Tract 9507.01,Elko County,NV,351,Travel time to Screening Facility,Minutes,2.33912387384,NA,NA,Minutes to Gastroenterology,float64,src-TBD,2
32007950701,Census Tract 9507.01,Elko County,NV,726,Travel time to Screening Facility,Minutes,109.094977212,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,109
32007950701,Census Tract 9507.01,Elko County,NV,748,Travel time to Screening Facility,Minutes,6.78551723135,NA,NA,Minutes to Mammography,float64,src-TBD,7
32007950702,Census Tract 9507.02,Elko County,NV,351,Travel time to Screening Facility,Minutes,14.2364361278999,NA,NA,Minutes to Gastroenterology,float64,src-TBD,14
32007950702,Census Tract 9507.02,Elko County,NV,726,Travel time to Screening Facility,Minutes,116.165287957999,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,116
32007950702,Census Tract 9507.02,Elko County,NV,748,Travel time to Screening Facility,Minutes,7.99206830166,NA,NA,Minutes to Mammography,float64,src-TBD,8
32007950800,Census Tract 9508,Elko County,NV,351,Travel time to Screening Facility,Minutes,5.37891139784,NA,NA,Minutes to Gastroenterology,float64,src-TBD,5
32007950800,Census Tract 9508,Elko County,NV,726,Travel time to Screening Facility,Minutes,110.974996085,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,111
32007950800,Census Tract 9508,Elko County,NV,748,Travel time to Screening Facility,Minutes,3.27218904248,NA,NA,Minutes to Mammography,float64,src-TBD,3
32007950900,Census Tract 9509,Elko County,NV,351,Travel time to Screening Facility,Minutes,4.86199714131,NA,NA,Minutes to Gastroenterology,float64,src-TBD,5
32007950900,Census Tract 9509,Elko County,NV,726,Travel time to Screening Facility,Minutes,109.587276157999,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,110
32007950900,Census Tract 9509,Elko County,NV,748,Travel time to Screening Facility,Minutes,6.14436166949,NA,NA,Minutes to Mammography,float64,src-TBD,6
32007951000,Census Tract 9510,Elko County,NV,351,Travel time to Screening Facility,Minutes,5.75199791896,NA,NA,Minutes to Gastroenterology,float64,src-TBD,6
32007951000,Census Tract 9510,Elko County,NV,726,Travel time to Screening Facility,Minutes,109.17007522,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,109
32007951000,Census Tract 9510,Elko County,NV,748,Travel time to Screening Facility,Minutes,5.05232206412,NA,NA,Minutes to Mammography,float64,src-TBD,5
32007951201,Census Tract 9512.01,Elko County,NV,351,Travel time to Screening Facility,Minutes,25.8753280966,NA,NA,Minutes to Gastroenterology,float64,src-TBD,26
32007951201,Census Tract 9512.01,Elko County,NV,726,Travel time to Screening Facility,Minutes,130.260937774,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,130
32007951201,Census Tract 9512.01,Elko County,NV,983,Travel time to Screening Facility,Minutes,16.1260778231999,NA,NA,Minutes to Mammography,float64,src-TBD,16
32007951202,Census Tract 9512.02,Elko County,NV,351,Travel time to Screening Facility,Minutes,16.2333540783,NA,NA,Minutes to Gastroenterology,float64,src-TBD,16
32007951202,Census Tract 9512.02,Elko County,NV,726,Travel time to Screening Facility,Minutes,119.651431379,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,120
32007951202,Census Tract 9512.02,Elko County,NV,748,Travel time to Screening Facility,Minutes,16.3841212506,NA,NA,Minutes to Mammography,float64,src-TBD,16
32007951300,Census Tract 9513,Elko County,NV,351,Travel time to Screening Facility,Minutes,7.78994219061,NA,NA,Minutes to Gastroenterology,float64,src-TBD,8
32007951300,Census Tract 9513,Elko County,NV,726,Travel time to Screening Facility,Minutes,112.175551867999,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,112
32007951300,Census Tract 9513,Elko County,NV,983,Travel time to Screening Facility,Minutes,3.09131478934,NA,NA,Minutes to Mammography,float64,src-TBD,3
32007951401,Census Tract 9514.01,Elko County,NV,351,Travel time to Screening Facility,Minutes,26.9044399003,NA,NA,Minutes to Gastroenterology,float64,src-TBD,27
32007951401,Census Tract 9514.01,Elko County,NV,726,Travel time to Screening Facility,Minutes,131.290049578,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,131
32007951401,Census Tract 9514.01,Elko County,NV,983,Travel time to Screening Facility,Minutes,17.1551896269,NA,NA,Minutes to Mammography,float64,src-TBD,17
32007951403,Census Tract 9514.03,Elko County,NV,351,Travel time to Screening Facility,Minutes,24.6318802089999,NA,NA,Minutes to Gastroenterology,float64,src-TBD,25
32007951403,Census Tract 9514.03,Elko County,NV,726,Travel time to Screening Facility,Minutes,129.017489887,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,129
32007951403,Census Tract 9514.03,Elko County,NV,983,Travel time to Screening Facility,Minutes,14.8826299357,NA,NA,Minutes to Mammography,float64,src-TBD,15
32007951404,Census Tract 9514.04,Elko County,NV,351,Travel time to Screening Facility,Minutes,31.5580356669999,NA,NA,Minutes to Gastroenterology,float64,src-TBD,32
32007951404,Census Tract 9514.04,Elko County,NV,726,Travel time to Screening Facility,Minutes,135.943645344999,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,136
32007951404,Census Tract 9514.04,Elko County,NV,983,Travel time to Screening Facility,Minutes,21.8087853936,NA,NA,Minutes to Mammography,float64,src-TBD,22
32007951500,Census Tract 9515,Elko County,NV,351,Travel time to Screening Facility,Minutes,98.8675108196,NA,NA,Minutes to Gastroenterology,float64,src-TBD,99
32007951500,Census Tract 9515,Elko County,NV,723,Travel time to Screening Facility,Minutes,121.703073717999,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,122
32007951500,Census Tract 9515,Elko County,NV,748,Travel time to Screening Facility,Minutes,95.4639129515,NA,NA,Minutes to Mammography,float64,src-TBD,95
32007951600,Census Tract 9516,Elko County,NV,351,Travel time to Screening Facility,Minutes,23.2556475493,NA,NA,Minutes to Gastroenterology,float64,src-TBD,23
32007951600,Census Tract 9516,Elko County,NV,726,Travel time to Screening Facility,Minutes,91.2856068921999,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,91
32007951600,Census Tract 9516,Elko County,NV,748,Travel time to Screening Facility,Minutes,27.2995545716,NA,NA,Minutes to Mammography,float64,src-TBD,27
32007951700,Census Tract 9517,Elko County,NV,351,Travel time to Screening Facility,Minutes,126.615568487999,NA,NA,Minutes to Gastroenterology,float64,src-TBD,127
32007951700,Census Tract 9517,Elko County,NV,706,Travel time to Screening Facility,Minutes,182.442578467,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,182
32007951700,Census Tract 9517,Elko County,NV,748,Travel time to Screening Facility,Minutes,129.955948876999,NA,NA,Minutes to Mammography,float64,src-TBD,130
32009950100,Census Tract 9501,Esmeralda County,NV,360,Travel time to Screening Facility,Minutes,227.377772824999,NA,NA,Minutes to Gastroenterology,float64,src-TBD,227
32009950100,Census Tract 9501,Esmeralda County,NV,708,Travel time to Screening Facility,Minutes,221.923524157999,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,222
32009950100,Census Tract 9501,Esmeralda County,NV,762,Travel time to Screening Facility,Minutes,170.327147220999,NA,NA,Minutes to Mammography,float64,src-TBD,170
