"FIPS","County","State","Type","RE","Sex","AYA..15.39.years.","Alcohol.associated","All.Site","Bladder","Brain...ONS","Cervix","Cervix..21.65.years.","Cervix..Early.Stage.","Cervix..Late.Stage.","Colon...Rectum","Colon...Rectum..45.75.years.","Colon...Rectum..Early.Stage.","Colon...Rectum..Late.Stage.","Corpus.Uteri...Uterus..NOS","Esophagus","Female.Breast","Female.Breast..40.74.years.","Female.Breast..Early.Stage.","Female.Breast..Late.Stage.","HPV.associated","Head.and.Neck","Kidney...Renal.Pelvis","Leukemia","Liver...IBD","Lung...Bronchus","Lung...Bronchus..50.80.years.","Lung...Bronchus..Early.Stage.","Lung...Bronchus..Late.Stage.","Melanoma.of.the.Skin","Non.Hodgkin.Lymphoma","Obesity.associated","Oral.Cavity...Pharynx","Ovary","Pancreas","Pediatric..0.19.years.","Prostate","Stomach","Thyroid","Tobacco.associated"
32005,"Douglas County","Nevada","Incidence","American Indian/Alaska Native NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32005,"Douglas County","Nevada","Incidence","Asian/Pacific Islander NH","All",NA,NA,296.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32005,"Douglas County","Nevada","Incidence","Asian/Pacific Islander NH","Female",NA,NA,361.4545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32005,"Douglas County","Nevada","Incidence","Asian/Pacific Islander NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32005,"Douglas County","Nevada","Incidence","Black NH","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32005,"Douglas County","Nevada","Incidence","Black NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32005,"Douglas County","Nevada","Incidence","Black NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32005,"Douglas County","Nevada","Incidence","Hispanic","All",NA,84.9252,314.3806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141.6292,NA,NA,NA,NA,NA,NA,NA,111.7042
32005,"Douglas County","Nevada","Incidence","Hispanic","Female",NA,117.8532,287.0067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,216.246,NA,NA,NA,NA,NA,NA,NA,106.3757
32005,"Douglas County","Nevada","Incidence","Hispanic","Male",NA,NA,341.839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116.96
32005,"Douglas County","Nevada","Incidence","White NH","All",74.2582,126.8417,446.5618,22.6383,7.9037,NA,NA,NA,NA,30.1106,51.4161,6.6489,20.9817,20.1327,5.1189,142.7215,282.5158,91.6546,45.1496,12.0652,27.7812,12.8818,12.0742,7.4099,35.8908,100.8681,10.4162,21.0576,55.8041,15.4692,150.7899,12.9728,11.6609,11.9996,NA,109.8578,NA,10.6076,149.1463
32005,"Douglas County","Nevada","Incidence","White NH","Female",120.4695,184.8719,436.0499,8.768,NA,NA,NA,NA,NA,27.6765,39.1395,NA,20.366,20.1327,NA,142.7215,282.5158,91.6546,45.1496,15.0679,26.2855,7.7924,10.5012,NA,38.4258,105.5707,14.6238,20.4908,49.74,12.5428,209.9455,7.8395,11.6609,12.6093,NA,NA,NA,14.6638,122.7469
32005,"Douglas County","Nevada","Incidence","White NH","Male",NA,69.1354,459.8057,36.5162,NA,NA,NA,NA,NA,33.3902,64.3928,NA,21.8711,NA,8.606,NA,NA,NA,NA,9.401,29.0309,17.9777,13.6775,8.9534,33.4146,96.1879,6.2593,21.4909,62.78,18.5593,91.2037,17.8445,NA,11.5584,NA,109.8578,NA,NA,177.0015
32007,"Elko County","Nevada","Incidence","All","All",58.9689,103.4987,333.0253,14.5583,NA,NA,NA,NA,NA,35.4583,73.3028,11.3928,17.426,19.8881,NA,96.1455,186.5778,58.5735,29.9385,11.0585,22.1193,18.0394,8.7267,5.3052,39.6347,121.0992,6.8903,25.7935,16.2057,11.9796,141.9941,11.3296,NA,13.6996,NA,62.9878,7.071,9.1959,156.5502
32007,"Elko County","Nevada","Incidence","All","Female",79.2967,135.8369,325.7481,NA,NA,NA,NA,NA,NA,33.358,78.5541,12.1913,16.5416,19.8881,NA,96.1455,186.5778,58.5735,29.9385,NA,15.8164,NA,NA,NA,45.3992,151.7038,NA,29.5557,NA,NA,180.9478,NA,NA,14.4014,NA,NA,NA,NA,132.2083
32007,"Elko County","Nevada","Incidence","All","Male",41.6821,75.4108,345.7182,24.0856,NA,NA,NA,NA,NA,37.9132,68.9148,NA,18.2897,NA,NA,NA,NA,NA,NA,11.6199,29.2674,23.8735,NA,NA,35.0796,92.6806,NA,23.2413,20.9629,15.2929,106.2484,19.7081,NA,12.5634,NA,62.9878,NA,NA,182.5161
32007,"Elko County","Nevada","Incidence","American Indian/Alaska Native NH","All",NA,127.021,293.5421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161.0024,NA,NA,NA,NA,NA,NA,NA,108.1641
32007,"Elko County","Nevada","Incidence","American Indian/Alaska Native NH","Female",NA,NA,368.0852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250.3427,NA,NA,NA,NA,NA,NA,NA,NA
32007,"Elko County","Nevada","Incidence","American Indian/Alaska Native NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32007,"Elko County","Nevada","Incidence","Asian/Pacific Islander NH","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32007,"Elko County","Nevada","Incidence","Asian/Pacific Islander NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32007,"Elko County","Nevada","Incidence","Asian/Pacific Islander NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32007,"Elko County","Nevada","Incidence","Black NH","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32007,"Elko County","Nevada","Incidence","Black NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32007,"Elko County","Nevada","Incidence","Black NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32007,"Elko County","Nevada","Incidence","Hispanic","All",NA,83.9164,232.1983,NA,NA,NA,NA,NA,NA,39.5037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.8013,NA,NA,NA,NA,NA,NA,NA,121.9198
32007,"Elko County","Nevada","Incidence","Hispanic","Female",NA,121.9261,267.8675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.8797,NA,NA,NA,NA,NA,NA,NA,136.2317
32007,"Elko County","Nevada","Incidence","Hispanic","Male",NA,NA,208.6458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.436,NA,NA,NA,NA,NA,NA,NA,108.7894
32007,"Elko County","Nevada","Incidence","White NH","All",59.0746,104.4582,357.8025,16.3074,NA,NA,NA,NA,NA,35.6021,74.5379,10.614,17.3514,21.8068,NA,92.3349,175.0615,59.7077,28.6945,12.5043,25.3778,20.7898,10.1116,NA,45.4599,140.5093,NA,29.5127,19.3337,13.8169,148.7334,13.6244,NA,12.9303,NA,67.4507,NA,11.0108,168.1824
32007,"Elko County","Nevada","Incidence","White NH","Female",78.8257,132.8985,333.9359,NA,NA,NA,NA,NA,NA,33.9464,85.2458,NA,16.579,21.8068,NA,92.3349,175.0615,59.7077,28.6945,NA,NA,NA,NA,NA,49.3995,168.1784,NA,31.4212,NA,NA,182.0631,NA,NA,NA,NA,NA,NA,NA,132.0619
32007,"Elko County","Nevada","Incidence","White NH","Male",NA,80.2187,385.4186,27.6335,NA,NA,NA,NA,NA,37.7415,65.731,NA,18.0729,NA,NA,NA,NA,NA,NA,15.1154,33.714,29.7595,NA,NA,43.0627,114.7687,NA,29.1573,24.3926,15.9754,117.9039,24.4181,NA,15.0986,NA,67.4507,NA,NA,206.149
32009,"Esmeralda County","Nevada","Incidence","All","All",NA,NA,504.2258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,186.2577,NA,NA,NA,NA,NA,NA,NA,193.9916
32009,"Esmeralda County","Nevada","Incidence","All","Female",NA,NA,729.2899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32009,"Esmeralda County","Nevada","Incidence","All","Male",NA,NA,321.8758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32009,"Esmeralda County","Nevada","Incidence","American Indian/Alaska Native NH","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32009,"Esmeralda County","Nevada","Incidence","American Indian/Alaska Native NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32009,"Esmeralda County","Nevada","Incidence","American Indian/Alaska Native NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32009,"Esmeralda County","Nevada","Incidence","Asian/Pacific Islander NH","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32009,"Esmeralda County","Nevada","Incidence","Asian/Pacific Islander NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32009,"Esmeralda County","Nevada","Incidence","Asian/Pacific Islander NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32009,"Esmeralda County","Nevada","Incidence","Black NH","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32009,"Esmeralda County","Nevada","Incidence","Black NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32009,"Esmeralda County","Nevada","Incidence","Black NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32009,"Esmeralda County","Nevada","Incidence","Hispanic","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32009,"Esmeralda County","Nevada","Incidence","Hispanic","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32009,"Esmeralda County","Nevada","Incidence","Hispanic","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32009,"Esmeralda County","Nevada","Incidence","White NH","All",NA,NA,616.7241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32009,"Esmeralda County","Nevada","Incidence","White NH","Female",NA,NA,1007.8898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32009,"Esmeralda County","Nevada","Incidence","White NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32011,"Eureka County","Nevada","Incidence","All","All",NA,NA,371.7776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131.4372,NA,NA,NA,NA,NA,NA,NA,192.6827
32011,"Eureka County","Nevada","Incidence","All","Female",NA,NA,506.2208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32011,"Eureka County","Nevada","Incidence","All","Male",NA,NA,304.6076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32011,"Eureka County","Nevada","Incidence","American Indian/Alaska Native NH","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32011,"Eureka County","Nevada","Incidence","American Indian/Alaska Native NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32011,"Eureka County","Nevada","Incidence","American Indian/Alaska Native NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
